uniprot identifier	uniprot description	uniprot gene symbol	NCBI Entrez gene ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
Q8WXD9	>sp|Q8WXD9|CSKI1_HUMAN Caskin-1 OS=Homo sapiens GN=CASKIN1 PE=1 SV=1	CASKIN1	57524	36.3719428537794	33.0818056886892	71.5130979410582	58.6021081580986	117.356920852783	87.0340881720698	51.0135613085389	34.7416921937267	63.8089765102728	54.9767857009451	119.173307674787	95.5969615570879	108.307722909447	106.378688982396	87.89356739706	113.415229396088	52.2508868887865	98.9586563111186	87.2077416053733	77.2224316885668	65.1047523456367	79.1269368869842	101.071342266701	59.2472955620648	49.0841618106687	94.1758646564605
P16152	>sp|P16152|CBR1_HUMAN Carbonyl reductase [NADPH] 1 OS=Homo sapiens GN=CBR1 PE=1 SV=3	CBR1	873	1934.07080453953	7842.86714315505	1151.96001345096	1116.68005882939	1199.28576053564	3751.26918310727	5730.54529285901	3143.29961504711	3020.82778731601	1616.04051186191	1699.1592261713	2291.43842395663	2400.2856782211	4348.56814696478	815.661537890606	2348.09247843155	2449.19312475902	2143.33771534969	2928.18540745698	2597.6759036868	1849.48980870588	1307.02178531538	960.877288670963	5201.03259788811	4251.27595775255	1821.7784800587
Q6P1N0;Q6P1N0-2	>sp|Q6P1N0|C2D1A_HUMAN Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens GN=CC2D1A PE=1 SV=1;>sp|Q6P1N0-2|C2D1A_HUMAN Isoform 2 of Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens GN=CC2D1A	CC2D1A	54862	10.9021644293018	27.9116160049025	1.90769454246557	8.74602451925656	21.2208804024179	9.9216707509855	12.0261772632861	19.1554927609405	20.5154454149211	18.9393413677926	17.7864361263159	26.9782278613305	27.763629948177	28.681556678716	21.9059589222049	30.8543206625422	28.1241303240946	22.5239790548686	31.5787915122631	35.752061308749	28.5887871798949	23.3104038427466	29.7767249692548	28.7421656246892	8.57252865049281	28.0910811484486
F5H3E1	>tr|F5H3E1|F5H3E1_HUMAN Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens GN=CCAR1 PE=4 SV=1	CCAR1	55749	678.758961569253	666.561461492298	1139.58108283578	636.037858633054	845.293118441072	790.054370407818	838.184063638391	668.86463508275	464.318043869866	763.903388176073	608.431272247149	602.829416077634	768.421737547582	694.140789719427	646.727186206769	480.678879056262	640.380990922852	457.114325339788	619.45232807006	513.336386405159	693.949366344134	644.70296212039	567.151214021596	554.572695697071	640.694496549752	516.727362672363
Q6YP21;Q6YP21-3	>sp|Q6YP21|KAT3_HUMAN Kynurenine--oxoglutarate transaminase 3 OS=Homo sapiens GN=CCBL2 PE=1 SV=1;>sp|Q6YP21-3|KAT3_HUMAN Isoform 3 of Kynurenine--oxoglutarate transaminase 3 OS=Homo sapiens GN=CCBL2	CCBL2	56267	8.97314950935165	52.65936595715	42.0514199519052	84.1418711573541	76.7047052628842	99.9513917103233	62.2044644037994	87.318493385471	39.9531847512005	115.409598016184	67.9363515262843	15.9475076358026	39.6147978510032	100.304113016205	64.8051061289396	36.7501351409444	121.648730472031	43.5014060847969	94.3200969163139	85.4281515136743	77.576946773989	92.9644141123755	73.6631822378424	82.315534795041	31.735970196532	57.4419041773522
Q96JG6;Q96JG6-3	>sp|Q96JG6|CC132_HUMAN Coiled-coil domain-containing protein 132 OS=Homo sapiens GN=CCDC132 PE=1 SV=3;>sp|Q96JG6-3|CC132_HUMAN Isoform 3 of Coiled-coil domain-containing protein 132 OS=Homo sapiens GN=CCDC132	CCDC132	55610	36.1632918368307	9.19062505602443	9.10081273633754	8.50168925798546	11.240084913925	14.3621601941898	77.1083597202772	7.38460835639074	13.3435594464656	11.5531220390942	12.5661252458529	15.8528766829282	12.4848087323199	13.1650436425803	13.9144487825228	13.3607859845216	9.06371880645036	9.98476381089255	8.45461384952567	9.06389771876379	13.635289292884	7.93807074803874	7.88550640356888	8.11441320925509	9.48307151923478	8.64189597033244
Q16204	>sp|Q16204|CCDC6_HUMAN Coiled-coil domain-containing protein 6 OS=Homo sapiens GN=CCDC6 PE=1 SV=2	CCDC6	8030	203.625172650865	256.922472810542	487.009592573624	341.4336855146	474.395762958514	528.921984570993	238.094643487362	243.521444942483	396.131286354659	253.831660694186	461.487956412433	492.14206029686	232.848179270172	410.059493553348	428.888734789362	389.717163889993	270.021078850353	429.409149641127	404.489619776515	319.710302164756	247.595730467471	449.617222405212	253.427640638551	170.82988133846	283.08055498698	276.709016424469
Q53HC0;Q53HC0-2	>sp|Q53HC0|CCD92_HUMAN Coiled-coil domain-containing protein 92 OS=Homo sapiens GN=CCDC92 PE=1 SV=2;>sp|Q53HC0-2|CCD92_HUMAN Isoform 2 of Coiled-coil domain-containing protein 92 OS=Homo sapiens GN=CCDC92	CCDC92	80212	25.5929148469403	38.7010585950089	47.3237905043618	45.3222080914966	65.067911489701	51.9389155028826	22.0779907355776	34.570173755863	26.534388574884	43.1087126804754	52.2677934260863	53.4999660395561	38.965338041363	95.5446031275886	76.4084147665886	52.7710036824993	56.5431393537084	50.9999277726266	24.7766097496182	49.8363571513105	59.8932303733814	53.6235572856947	45.966816782545	8.1863247977533	36.666652501577	70.5611624528887
J3KNF4;O14618	>tr|J3KNF4|J3KNF4_HUMAN Copper chaperone for superoxide dismutase OS=Homo sapiens GN=CCS PE=1 SV=1;>sp|O14618|CCS_HUMAN Copper chaperone for superoxide dismutase OS=Homo sapiens GN=CCS PE=1 SV=1	CCS	9973	16.2203871156742	59.4895686348973	40.7172667821685	21.4187982393385	41.468234137152	45.5718082029407	45.5405091544463	43.2106829205271	35.9342229916556	47.5131437427339	20.7224410553416	8.8606356939544	27.3117116246553	35.9224264164938	16.662753127729	37.6509913368468	48.9028024750464	49.7180066541905	41.9512172850964	30.1855056116712	30.192538917885	24.7228937898026	27.1547519838896	36.7439913950766	49.3002753441353	29.9349284371893
P78371	>sp|P78371|TCPB_HUMAN T-complex protein 1 subunit beta OS=Homo sapiens GN=CCT2 PE=1 SV=4	CCT2	10576	1314.16599694656	1032.80551943168	991.654026747478	1285.55552007095	1178.08461762472	948.607792908763	1056.03042475614	1302.12771544183	1070.60082152929	1283.0139250745	1167.52769602729	1250.31323210941	1106.5373205173	1062.52986817086	1114.12736495731	1131.41141952569	1490.88419146436	1388.23521902305	1293.46577179838	1460.95809699261	1910.21964036813	1566.56001543805	1700.62409881774	1223.46901496657	1473.69028211682	1783.84433712871
P49368	>sp|P49368|TCPG_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4	CCT3	7203	2167.50950295935	1983.96726913218	2427.21881674893	2008.14566570549	2078.6656211007	2137.88074237044	2238.6290374554	2052.42449608475	1950.29204946936	2085.84531046332	2082.30394153628	2109.43693662886	2369.4789023	2035.10401649872	1808.02281604762	1991.65639195594	2042.16259495353	1838.07858880699	2075.6585090752	2248.64814502298	2471.28156327477	2273.18692635265	2340.86907515508	2172.9717038087	2049.0724349054	2318.21509506972
P50991	>sp|P50991|TCPD_HUMAN T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=1 SV=4	CCT4	10575	1626.92912566765	1494.09648082569	1449.11805774793	1713.64054929858	1665.22058144489	1408.67360731347	1598.97292991208	1706.77910994603	1567.04910064541	1292.02517181154	1341.83494482217	1613.53849235963	1573.43307101779	1383.08967379788	1414.57205139855	1576.72815784658	1627.30138955196	1506.27216180822	1649.08355226026	1688.65942694034	1725.39757057267	1781.90472961628	1613.5613707965	1391.22679315819	1450.52948137401	1723.51532105051
E7ENZ3;P48643	>tr|E7ENZ3|E7ENZ3_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1;>sp|P48643|TCPE_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1	CCT5	22948	934.549721789838	981.135181935332	860.611390700543	972.298178941731	978.427608828944	970.470684470378	1096.10770552943	1051.01305567185	1000.30295379132	869.498823555894	940.120847311435	1067.54906117218	1062.1978979181	965.294502000114	925.422499764746	1020.12448233421	969.853489914479	962.340767681212	1004.54547454986	1132.3364635357	1221.27146071753	1265.86375982433	1249.73583128806	943.967620532407	1078.19694853183	1373.74056545021
P40227	>sp|P40227|TCPZ_HUMAN T-complex protein 1 subunit zeta OS=Homo sapiens GN=CCT6A PE=1 SV=3	CCT6A	908	1931.79532008993	1658.38259310416	1886.09454961004	1864.8065918117	1795.72076693171	1713.00933153822	1819.53168121445	1880.01139594787	1709.68340497589	1939.45990540561	1941.04543197931	1906.89913925548	1929.02968531263	1929.8427068706	1677.86684085981	1874.6375555628	1771.98266466537	1681.33294895509	1848.39725207476	2066.96109211955	1805.60502003672	2023.32289275961	2222.9530035554	1716.88361972357	2012.57119889256	2254.91982845056
Q92526	>sp|Q92526|TCPW_HUMAN T-complex protein 1 subunit zeta-2 OS=Homo sapiens GN=CCT6B PE=1 SV=5	CCT6B	10693	537.11999664213	448.337259808818	511.889732196504	550.189872717785	468.087876320806	437.255004706717	545.557391437768	569.375024386808	455.001453226309	498.651094501432	520.057899288021	516.089648485446	572.268104708879	531.094818507486	499.947627885505	481.38917832218	501.061168563735	436.439218964295	529.709835040671	581.917464702004	506.413979252471	553.402082820038	597.387313853517	467.631791928738	605.375981590556	653.422798746715
Q99832	>sp|Q99832|TCPH_HUMAN T-complex protein 1 subunit eta OS=Homo sapiens GN=CCT7 PE=1 SV=2	CCT7	10574	612.169510375802	540.774980872543	743.063379684218	722.775492748313	679.401767699329	552.31437689137	578.833341241956	675.5745496644	726.598958309824	550.130985455425	715.489825768488	774.009227441164	724.023341609783	628.616200714759	638.515499648604	662.218976981823	556.68823215298	731.602818697772	740.839327831624	733.739333517059	673.034497192069	753.6441948875	568.217486705918	522.23905554777	581.868615586827	687.161338483618
P50990	>sp|P50990|TCPQ_HUMAN T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4	CCT8	10694	2803.08027119293	2303.72575226646	2331.88183617576	2531.86079411375	2303.24314862298	2068.15728699881	2402.60235661787	2691.41692857685	2113.50897270546	2483.90385075428	2376.41539921097	2641.78862559443	2480.98296431893	2292.93633513919	2281.92607815097	2185.70202151444	2578.98308516481	2344.12370896923	2322.45893683904	2611.30672666572	2933.978031761	2651.3731787291	2933.08658217623	2296.15094389624	2395.96508441633	2974.21300054259
P41217;P41217-2;P41217-3;U3KQG5	>sp|P41217|OX2G_HUMAN OX-2 membrane glycoprotein OS=Homo sapiens GN=CD200 PE=1 SV=4;>sp|P41217-2|OX2G_HUMAN Isoform 2 of OX-2 membrane glycoprotein OS=Homo sapiens GN=CD200;>sp|P41217-3|OX2G_HUMAN Isoform 3 of OX-2 membrane glycoprotein OS=Homo sapiens GN=CD200;>tr|U3KQG5|U3KQG5_HUMAN OX-2 membrane glycoprotein (Fragment) OS=Homo sapiens GN=CD200 PE=4 SV=1	CD200	4345	360.340225116267	75.8517574193399	482.847073232895	449.755262312102	536.95043824596	124.352071534426	292.98461943432	381.321562397564	299.242507253676	686.754725649679	530.359081529341	597.913627946596	248.910366392682	585.397174987805	576.749522539951	523.637160250334	999.376266881979	385.917622297096	540.86586496306	329.762235281184	543.810620812981	672.927944406469	773.26417338982	125.040886777092	326.697455433047	888.370423591327
Q08722	>sp|Q08722|CD47_HUMAN Leukocyte surface antigen CD47 OS=Homo sapiens GN=CD47 PE=1 SV=1	CD47	961	4557.56055702113	2853.36077856762	3542.04081472241	3187.14493011702	4363.58530932939	2699.20995919884	3778.98610743752	4078.52306688382	6157.40531700663	4851.73655922226	6726.16889022724	5647.40682239985	4589.27013050423	5124.75301262362	5895.57418475022	7185.23448781329	4147.30078060613	5439.94353799181	5544.19676774423	6129.18154406768	4919.38193349105	5969.05187991178	6221.46483322406	5290.58686198564	5326.73958391816	6760.2913400069
E9PNW4;E9PR17;P13987	>tr|E9PNW4|E9PNW4_HUMAN CD59 glycoprotein OS=Homo sapiens GN=CD59 PE=1 SV=1;>tr|E9PR17|E9PR17_HUMAN CD59 glycoprotein OS=Homo sapiens GN=CD59 PE=1 SV=1;>sp|P13987|CD59_HUMAN CD59 glycoprotein OS=Homo sapiens GN=CD59 PE=1 SV=1	CD59	966	6.75867030738985	5.53421122366615	1036.75646394692	691.006981554086	625.299491796664	426.482355298207	9.75116981613107	4.79384304628304	365.447824612218	4.71850885223934	430.334914453873	617.888586180637	21.7677139662377	399.467519052735	484.097681201351	241.793006978492	4.29437882029574	421.371798940062	548.116031548517	5.54939989508944	8.91502718653365	685.7416763631	3.87107328294187	4.81661331220113	9.01298646875301	15.0829570306092
F8VNT9;F8VV56;F8VWK8;F8W022;P08962;P08962-2;P08962-3	>tr|F8VNT9|F8VNT9_HUMAN CD63 antigen (Fragment) OS=Homo sapiens GN=CD63 PE=1 SV=1;>tr|F8VV56|F8VV56_HUMAN CD63 antigen OS=Homo sapiens GN=CD63 PE=4 SV=1;>tr|F8VWK8|F8VWK8_HUMAN Tetraspanin (Fragment) OS=Homo sapiens GN=CD63 PE=1 SV=1;>tr|F8W022|F8W022_HUMAN Tetraspanin (Fragment) OS=Homo sapiens GN=CD63 PE=1 SV=1;>sp|P08962|CD63_HUMAN CD63 antigen OS=Homo sapiens GN=CD63 PE=1 SV=2;>sp|P08962-2|CD63_HUMAN Isoform 2 of CD63 antigen OS=Homo sapiens GN=CD63;>sp|P08962-3|CD63_HUMAN Isoform 3 of CD63 antigen OS=Homo sapiens GN=CD63	CD63	967	96.2989893099077	136.848906294406	163.333619573582	100.504070660282	99.3537447557645	112.704434089655	92.1294684508076	90.1630940423908	107.799003501053	139.927217189041	107.036321707439	75.1105519582186	148.964267967916	139.758535887536	101.428728269191	94.8528978277929	160.406246590583	104.399664895026	114.715758979438	149.62131269947	191.601090843543	71.2627160943735	117.82395582981	118.310302743989	199.895359253218	134.149581264088
A6NMH8;E9PIF1;E9PJK1;E9PRJ8;H0YDJ9;H0YDL9;P60033	>tr|A6NMH8|A6NMH8_HUMAN Tetraspanin OS=Homo sapiens GN=CD81 PE=1 SV=1;>tr|E9PIF1|E9PIF1_HUMAN Tetraspanin OS=Homo sapiens GN=CD81 PE=1 SV=1;>tr|E9PJK1|E9PJK1_HUMAN Tetraspanin OS=Homo sapiens GN=CD81 PE=3 SV=1;>tr|E9PRJ8|E9PRJ8_HUMAN Tetraspanin (Fragment) OS=Homo sapiens GN=CD81 PE=1 SV=1;>tr|H0YDJ9|H0YDJ9_HUMAN Tetraspanin (Fragment) OS=Homo sapiens GN=CD81 PE=1 SV=1;>tr|H0YDL9|H0YDL9_HUMAN Tetraspanin (Fragment) OS=Homo sapiens GN=CD81 PE=1 SV=1;>sp|P60033|CD81_HUMAN CD81 antigen OS=Homo sapiens GN=CD81 PE=1 SV=1	CD81	975	416.194218544471	487.330747327675	1035.89992749593	438.560050482088	468.192132557153	394.339089690227	495.219638942038	490.091410966333	422.045654203201	481.347731316372	471.320890076126	433.824649584317	809.711591181259	564.481606797863	363.293524289784	392.157762084284	362.497020959693	299.092227930811	409.814447570817	475.48455899309	632.347296538356	582.915454674828	434.296606680617	434.977870486664	605.449645694077	520.671891614079
P27701;P27701-2	>sp|P27701|CD82_HUMAN CD82 antigen OS=Homo sapiens GN=CD82 PE=1 SV=1;>sp|P27701-2|CD82_HUMAN Isoform 2 of CD82 antigen OS=Homo sapiens GN=CD82	CD82	3732	104.745056128197	304.126951718936	165.497344831002	192.65776091656	166.047370164841	255.540238664064	200.853142915762	168.519653888331	198.414547283421	280.848423253382	167.027163151894	201.629971692302	245.954327932651	114.671807586737	128.654896774896	98.3789104840489	232.450985439375	147.7954705665	221.922758233921	177.22028164141	417.215337592166	234.599714048119	172.56838312392	259.569407230398	345.729421049703	196.04474542135
A6NNI4;G8JLH6;P21926	>tr|A6NNI4|A6NNI4_HUMAN Tetraspanin OS=Homo sapiens GN=CD9 PE=1 SV=1;>tr|G8JLH6|G8JLH6_HUMAN Tetraspanin (Fragment) OS=Homo sapiens GN=CD9 PE=1 SV=1;>sp|P21926|CD9_HUMAN CD9 antigen OS=Homo sapiens GN=CD9 PE=1 SV=4	CD9	928	1327.58661456597	1737.88138037963	2093.21337774664	2149.34174405168	1597.31814059511	1254.63993094295	1620.4868010692	1277.80698571935	1203.83889022041	2061.52370423977	1374.32200602957	1195.88555402754	1251.05925391233	967.431376899846	1758.50600401532	751.949519033639	1194.5992064906	1116.25366498699	1132.40685925941	1479.82536270198	2031.36254453549	1921.08784994768	1241.17008792528	1470.60789848832	2967.22633409233	1985.87008580631
Q8TCZ2	>sp|Q8TCZ2|C99L2_HUMAN CD99 antigen-like protein 2 OS=Homo sapiens GN=CD99L2 PE=1 SV=1	CD99L2	83692	152.263676145683	97.2015116556471	142.70856496011	155.981212987744	182.548125719162	205.181549341502	92.9088927576432	151.872769561162	114.963181550549	162.924107966781	187.586480452871	202.631780714126	107.575529045251	149.379442266785	139.367284183849	135.046517965419	209.94602380066	144.172067469108	121.867369812014	141.656240823513	117.061862636335	130.805877255481	101.010230329077	82.1227784294306	128.865013782947	186.749679446022
Q9UJX2;Q9UJX2-3	>sp|Q9UJX2|CDC23_HUMAN Cell division cycle protein 23 homolog OS=Homo sapiens GN=CDC23 PE=1 SV=3;>sp|Q9UJX2-3|CDC23_HUMAN Isoform 3 of Cell division cycle protein 23 homolog OS=Homo sapiens GN=CDC23	CDC23	8697	144.91789965484	159.237603559946	253.673034062679	195.412359664463	437.807209061593	362.104179506138	190.968100414982	160.198634370333	429.270256261299	250.919063521026	556.539281136482	428.65106876744	370.586992566359	467.524069704465	431.797878582602	417.832122987728	219.824537118433	381.885500483532	394.419561438662	403.056209975414	277.275153519226	342.822001928834	335.525841841181	303.678779927709	295.669134552595	432.605262858587
K7EQA9;Q16543	>tr|K7EQA9|K7EQA9_HUMAN Hsp90 co-chaperone Cdc37 (Fragment) OS=Homo sapiens GN=CDC37 PE=1 SV=1;>sp|Q16543|CDC37_HUMAN Hsp90 co-chaperone Cdc37 OS=Homo sapiens GN=CDC37 PE=1 SV=1	CDC37	11140	113.747265796916	153.42124572601	115.083371579229	209.252603228502	157.682279295103	153.37896256787	156.801115318098	126.545110873207	163.302852358498	171.560842194438	116.390171377739	204.444912536706	187.717092314674	158.603693683528	181.406612448131	193.45317348576	182.311624117478	170.795725397606	214.153404895433	186.397943127405	143.828311868814	222.475202425868	179.421541000472	139.543037991584	210.277308040328	200.851238607405
P60953	>sp|P60953|CDC42_HUMAN Cell division control protein 42 homolog OS=Homo sapiens GN=CDC42 PE=1 SV=2	CDC42	998	1362.94761527272	1983.11043861376	2987.75279919424	2096.80854125272	2138.0967941081	1887.07284399799	1462.20613382925	1316.08309804934	1354.61161859913	1309.33537907197	1562.57767546238	1707.80752814943	1577.20566166414	1744.12160273583	1724.70259647218	1194.11321241617	1360.96897020696	1882.15635757931	1645.15373604585	1254.79329759536	1351.00309300331	2206.64845677015	1256.09123067587	1266.99193013588	1218.9171868686	1473.67294225074
Q9Y5S2	>sp|Q9Y5S2|MRCKB_HUMAN Serine/threonine-protein kinase MRCK beta OS=Homo sapiens GN=CDC42BPB PE=1 SV=2	CDC42BPB	9578	75.5189838456374	113.886975555627	251.765293145625	136.261160606326	303.433846232128	233.376141279191	135.910550159123	117.880921328622	182.5308221878	152.612964212656	282.754160835389	259.652693698932	210.646803615062	271.090481885724	230.810498530734	241.822295757473	126.847631930425	212.725498630414	262.218080470135	241.912958979637	186.409607022914	183.165155628542	217.383716892784	213.499220946531	151.345048908224	209.823681744108
A0A0A0MTR1;P55290;P55290-4	>tr|A0A0A0MTR1|A0A0A0MTR1_HUMAN Cadherin-13 OS=Homo sapiens GN=CDH13 PE=4 SV=1;>sp|P55290|CAD13_HUMAN Cadherin-13 OS=Homo sapiens GN=CDH13 PE=1 SV=1;>sp|P55290-4|CAD13_HUMAN Isoform 4 of Cadherin-13 OS=Homo sapiens GN=CDH13	CDH13	1012	606.306178875016	183.30676525526	545.383674953908	216.213485508867	191.306245501662	293.924194478428	207.264764492368	311.790750189007	150.225532736526	183.063638883337	277.650037608022	173.07578296666	182.192030648311	109.952477721856	171.226240055654	138.648423322819	267.583556717832	185.588404084966	192.098735910262	302.419739360699	256.62868276434	166.431994602095	219.326563998655	223.671120059563	189.441031413087	201.794505692917
P19022;P19022-2	>sp|P19022|CADH2_HUMAN Cadherin-2 OS=Homo sapiens GN=CDH2 PE=1 SV=4;>sp|P19022-2|CADH2_HUMAN Isoform 2 of Cadherin-2 OS=Homo sapiens GN=CDH2	CDH2	1000	392.708981092757	540.652232572917	342.026254281893	125.103731489011	341.915868281287	187.235345180713	395.299755137236	252.250712091075	307.926720696287	330.29088898162	331.068095625457	308.175886155418	512.405489651538	465.733626113741	281.274476770538	249.87950597738	280.465321140457	211.695640652472	318.551904412678	330.190472475655	368.298630318432	283.514048208339	327.039306772936	429.640019029375	404.914454505609	284.066273318718
Q00535	>sp|Q00535|CDK5_HUMAN Cyclin-dependent-like kinase 5 OS=Homo sapiens GN=CDK5 PE=1 SV=3	CDK5	1020	392.773332065713	404.27687269328	654.152534314974	530.792042121282	721.703311875203	594.121697254912	369.652072896613	380.606953788022	443.099784531586	541.99714939281	631.515121502538	637.530047424943	402.788439794121	565.848668010006	629.03950003333	450.02762970862	635.569318968052	661.261240498122	506.935481992374	544.122491880369	672.993739821576	780.931877607641	611.844850724395	458.475461668532	534.152281551499	827.050388410137
O95674	>sp|O95674|CDS2_HUMAN Phosphatidate cytidylyltransferase 2 OS=Homo sapiens GN=CDS2 PE=1 SV=1	CDS2	8760	84.2887041444787	117.506163841131	129.720850962597	107.193364540953	153.66127701796	98.5145661355175	154.651401328737	73.8623029566954	294.47942484509	103.675914553809	303.669336166655	229.371383865653	273.250309961373	284.633517567356	182.939981270958	343.454015800462	92.3619366785795	180.719227316679	260.96003452691	255.698158992919	144.956636588221	184.545142676839	191.343217631377	249.362029685325	120.474600469863	148.957230802667
Q8N111	>sp|Q8N111|CEND_HUMAN Cell cycle exit and neuronal differentiation protein 1 OS=Homo sapiens GN=CEND1 PE=2 SV=1	CEND1	51286	130.781689759845	122.200589605265	156.494797498444	198.165847930113	215.211226670916	223.325640245902	117.943764392991	177.427560028488	152.26832680883	237.455697119178	226.319628596742	276.213242297577	111.58826124801	209.337526546191	222.320780708516	203.660057749091	307.103526414801	221.790335077872	220.687386663997	273.656601895986	375.17681311028	231.268250134733	268.125186157809	143.641567109559	226.026036649159	331.138993441149
P23528	>sp|P23528|COF1_HUMAN Cofilin-1 OS=Homo sapiens GN=CFL1 PE=1 SV=3	CFL1	1072	14991.9111427439	16513.2856164738	11184.4745370941	9812.75822452121	12038.1426478726	10857.0383589514	14061.9027306491	15653.2498300466	5953.07786206294	10622.4909467508	6894.86948462531	8957.37968596667	5565.24814701474	9840.36019087121	8447.75594714934	7909.50061129195	10425.4372273328	10378.4117285414	9322.75245434684	5903.41352391678	8542.61286598994	8376.36631471827	7482.28350361939	9978.71454550454	10974.8090778737	8688.48887233951
Q9Y281	>sp|Q9Y281|COF2_HUMAN Cofilin-2 OS=Homo sapiens GN=CFL2 PE=1 SV=1	CFL2	1073	662.572970052422	917.035204412618	512.796160737325	770.492546659729	618.640015044576	708.912976304294	734.470582010132	889.808400393238	473.436249789276	443.829070519795	404.883357501563	658.994289652764	281.743409028966	509.399141115789	496.74893116507	466.167043443947	436.921430321684	717.589102426914	640.601803088282	401.359130662735	603.341531581589	969.680688212115	445.761401967255	601.108608229289	719.120118126395	544.05334044164
C9JRZ6;Q9NX63	>tr|C9JRZ6|C9JRZ6_HUMAN MICOS complex subunit MIC19 OS=Homo sapiens GN=CHCHD3 PE=1 SV=1;>sp|Q9NX63|MIC19_HUMAN MICOS complex subunit MIC19 OS=Homo sapiens GN=CHCHD3 PE=1 SV=1	CHCHD3	54927	381.105497932541	333.115320794068	511.423509325236	468.743636092184	570.744340313174	383.395638028364	301.735860451917	387.906808853643	280.317832580824	486.298854118907	427.708139621938	394.920170086381	305.632395857276	393.737158037936	376.705548405107	275.426487631985	515.997626739588	360.782697861688	301.010344507523	349.36369195132	544.379462451798	418.802064870689	368.017231495911	266.834005351172	361.620996056904	435.421453461437
J3QTA6;Q9BRQ6	>tr|J3QTA6|J3QTA6_HUMAN MICOS complex subunit MIC25 OS=Homo sapiens GN=CHCHD6 PE=1 SV=1;>sp|Q9BRQ6|MIC25_HUMAN MICOS complex subunit MIC25 OS=Homo sapiens GN=CHCHD6 PE=1 SV=1	CHCHD6	84303	62.3311965667348	39.708057592185	87.8848904181055	81.7935653088413	107.58334649441	65.377960211166	40.769195871533	56.7289331877893	42.9922664127729	52.886214514887	60.4125607541427	71.8012740995149	54.6839783400517	45.4452378070017	43.2707625096712	40.7518995291232	86.5881127450364	55.3334970375022	33.7970767666602	53.2718346649765	98.7891059432366	61.7539323205612	68.0433938524959	36.7291535344636	37.1888391576679	47.5875644262218
Q8NE62	>sp|Q8NE62|CHDH_HUMAN Choline dehydrogenase, mitochondrial OS=Homo sapiens GN=CHDH PE=2 SV=2	CHDH	55349	59.7818060667608	95.9632809247793	138.103425738486	57.1432513924958	49.1886564177117	54.7718500779253	89.2827194948374	51.2811993943192	55.1699293708185	36.1139468316708	33.4081067252497	40.7627456088797	126.114633212221	49.0137226958381	51.9458092097087	54.609923949375	33.0841032049472	52.0355768496846	43.2127418941237	64.0450192077055	53.9634968949528	27.5615848334647	9.27862545952561	133.932021858174	95.6833264307822	55.2329481250226
A0A087X0M8;O00533;O00533-2	>tr|A0A087X0M8|A0A087X0M8_HUMAN Neural cell adhesion molecule L1-like protein OS=Homo sapiens GN=CHL1 PE=4 SV=1;>sp|O00533|NCHL1_HUMAN Neural cell adhesion molecule L1-like protein OS=Homo sapiens GN=CHL1 PE=1 SV=4;>sp|O00533-2|NCHL1_HUMAN Isoform 2 of Neural cell adhesion molecule L1-like protein OS=Homo sapiens GN=CHL1	CHL1	10752	536.899401404708	557.006788850511	472.057636946953	429.157902313694	671.266736148153	600.928751413876	496.359196864986	480.462340199843	831.261196120049	492.000615113831	464.345378579129	512.868402741838	601.118153016049	554.094017170859	582.030920039833	600.979357394969	284.503924949365	607.132894285461	1003.77850655273	641.686475158327	479.483577343733	519.219778728501	758.910771642988	883.976310460364	491.510634712751	632.1308610446
M0R1T5;O43633	>tr|M0R1T5|M0R1T5_HUMAN Charged multivesicular body protein 2a (Fragment) OS=Homo sapiens GN=CHMP2A PE=1 SV=1;>sp|O43633|CHM2A_HUMAN Charged multivesicular body protein 2a OS=Homo sapiens GN=CHMP2A PE=1 SV=1	CHMP2A	27243	35.3535995933122	36.0047611213265	38.2470998101729	27.0753134358427	26.9936666862525	30.6812657471506	28.7397694968942	27.752809137416	20.0005082321707	39.0222480280343	31.439355952563	28.1831302243796	39.2412540509503	34.3030243281335	29.5010221653549	21.900370618183	49.3537186114708	34.1582732822659	30.0639358267941	35.9977508967709	45.95676402444	34.0826784304304	37.0110971828295	26.5282958705448	28.7417487432785	36.5799668949944
