UniProt_accession	UniProt_fasta_header	UniProt_gene_symbol	F1	F2	F4	F8	F9	F10	G1	G2	G4	G8	G10	H5	H6	H9	I1	I4	I6	I9	K8	K10	L2
Q07021	>sp|Q07021|C1QBP_HUMAN Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1	C1QBP	1536.7114847484	1319.75884761545	1927.97965012795	1611.42011801892	1896.00119710556	1520.9149096643	1746.07391432841	1487.07495770346	1593.35923353569	1763.3164899116	1318.79856076423	1290.71309670182	1030.82751757466	1130.73192296634	1144.37530294665	1231.70927833642	989.489656376505	1718.40808845961	824.623695544262	918.25841146168	1115.80640393565
A0A096LPI6;P30042	>tr|A0A096LPI6|A0A096LPI6_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=2;>sp|P30042|ES1_HUMAN ES1 protein homolog, mitochondrial OS=Homo sapiens GN=C21orf33 PE=1 SV=3	C21ORF33	387.556899451447	396.328896069255	658.054414148083	246.388578124256	177.477617755163	499.553123417485	599.138788561603	613.826384082899	446.635297995442	636.301346751906	191.835003127716	165.346555108149	278.175967943091	363.058256618436	357.720521683757	1074.79633390832	214.156108809777	292.999422506504	407.599359061054	196.112508102278	296.102172859046
Q8TF44	>sp|Q8TF44|C2C4C_HUMAN C2 calcium-dependent domain-containing protein 4C OS=Homo sapiens OX=9606 GN=C2CD4C PE=1 SV=2	C2CD4C	17.01849848676	12.9728322665915	17.8765831588623	38.4252714274824	28.8581724073368	25.283129626131	9.35092648036794	20.345529705241	14.2386632512878	18.9767465596029	33.600459778274	39.6422074924593	19.2106173124536	37.9237539141343	36.1665574855698	45.5855179037744	32.3895488101679	31.1180869038779	16.0215773479489	22.3179532764384	33.7382649024125
Q86YS7-2;Q86YS7-3;Q86YS7-4	>sp|Q86YS7-2|C2CD5_HUMAN Isoform of Q86YS7, Isoform 2 of C2 domain-containing protein 5 OS=Homo sapiens OX=9606 GN=C2CD5;>sp|Q86YS7-3|C2CD5_HUMAN Isoform of Q86YS7, Isoform 3 of C2 domain-containing protein 5 OS=Homo sapiens OX=9606 GN=C2CD5;>sp|Q86YS7-4|C2CD5_HUMAN Isoform of Q86YS7, Isoform 4 of C2 domain-containing protein 5 OS=Homo sapiens OX=9606 GN=C2CD5	C2CD5	89.5124874779331	77.1415805581916	93.0139463136393	81.0876068561604	67.7516370326845	38.1701110179736	93.422276815836	74.1245996531749	69.7837690982548	90.3156786070582	106.74006727318	73.2554319820443	67.0442818963639	89.4282581526162	71.7261057787241	111.483212281399	103.501003892964	113.684952343131	72.5623378234153	80.2064823570206	23.1078257839872
P01024	>sp|P01024|CO3_HUMAN Complement C3 OS=Homo sapiens OX=9606 GN=C3 PE=1 SV=2	C3	598.958531566676	1434.5879170783	1283.50802046655	1620.66242512336	1520.23078081032	912.430612530725	764.20074404694	1405.17124082591	2131.775833358	569.717942429597	1088.36725644823	615.398997814238	1077.03463422718	842.501758743078	489.478572048773	1276.8329527593	740.105403377081	1173.48341363672	903.940985184911	1614.45450399647	1131.63755972257
F5GXS0;P0C0L5	>tr|F5GXS0|F5GXS0_HUMAN Isoform of P0C0L5, Complement C4-B OS=Homo sapiens OX=9606 GN=C4B PE=1 SV=1;>sp|P0C0L5|CO4B_HUMAN Complement C4-B OS=Homo sapiens OX=9606 GN=C4B PE=1 SV=2	C4B	33.8602452644258	177.531763693021	156.173192999952	120.784216194636	157.557297275923	171.066115575148	164.885899016739	253.976704934896	362.12082533988	217.754645125056	31.869172628741	31.9530339570915	32.2354387906948	56.9668335450845	26.0155917964589	20.0698259194225	105.454412510307	120.195007846254	174.149227110109	379.699414330032	228.721884027728
H7C4U4;H7C5D3;Q0P5T2;Q5SQH8;Q5SQH8-2;Q5SQH8-3;Q5SQH8-4	>tr|H7C4U4|H7C4U4_HUMAN Isoform of Q5SQH8, Uncharacterized protein C6orf136 (Fragment) OS=Homo sapiens OX=9606 GN=C6orf136 PE=1 SV=1;>tr|H7C5D3|H7C5D3_HUMAN Isoform of Q5SQH8, Uncharacterized protein C6orf136 (Fragment) OS=Homo sapiens OX=9606 GN=C6orf136 PE=1 SV=2;>tr|Q0P5T2|Q0P5T2_HUMAN Isoform of Q5SQH8, C6orf136 protein (Fragment) OS=Homo sapiens OX=9606 GN=C6orf136 PE=1 SV=1;>sp|Q5SQH8|CF136_HUMAN Uncharacterized protein C6orf136 OS=Homo sapiens OX=9606 GN=C6orf136 PE=2 SV=1;>sp|Q5SQH8-2|CF136_HUMAN Isoform of Q5SQH8, Isoform 2 of Uncharacterized protein C6orf136 OS=Homo sapiens OX=9606 GN=C6orf136;>sp|Q5SQH8-3|CF136_HUMAN Isoform of Q5SQH8, Isoform 3 of Uncharacterized protein C6orf136 OS=Homo sapiens OX=9606 GN=C6orf136;>sp|Q5SQH8-4|CF136_HUMAN Isoform of Q5SQH8, Isoform 4 of Uncharacterized protein C6orf136 OS=Homo sapiens OX=9606 GN=C6orf136	C6ORF136	132.575286309789	105.252299582761	160.720455816614	174.539141268009	140.807275348502	75.2230325504418	109.107160254716	122.512586682119	78.4886091410155	68.5132827494736	118.133655513258	138.670931823638	103.407517944806	119.088569322155	103.768658169176	127.496136482707	148.011059099629	114.735218907361	110.228524627324	136.868618455522	147.714995002852
P00915	>sp|P00915|CAH1_HUMAN Carbonic anhydrase 1 OS=Homo sapiens OX=9606 GN=CA1 PE=1 SV=2	CA1	58.2513180834433	278.359815762248	303.949043049696	249.514219196584	121.422123877994	87.6542138048351	156.825024999836	255.496054497794	284.790704304218	353.087918449135	181.348688213388	126.466501578976	123.770322379259	194.457432052798	94.7656402169487	231.211489306496	129.385555531806	197.521515077053	398.885771911472	194.875915957987	349.526407364692
P00918	>sp|P00918|CAH2_HUMAN Carbonic anhydrase 2 OS=Homo sapiens OX=9606 GN=CA2 PE=1 SV=2	CA2	3094.18647877452	4081.99641332025	2190.13275038144	2398.54096174576	2923.7856366136	2688.79643830758	2509.9612301736	4614.03709357556	5897.78618002336	3998.75303380822	666.801132316362	2575.48574261163	4105.6001724112	4536.64288576198	3626.73919922618	5328.14050883444	3690.41313527263	4624.4679333368	4995.38909451574	7014.26532230947	3356.4444178882
P22748	>sp|P22748|CAH4_HUMAN Carbonic anhydrase 4 OS=Homo sapiens OX=9606 GN=CA4 PE=1 SV=2	CA4	1309.78954554576	797.737818474803	1342.91662469022	887.971808087749	1514.06911958846	1360.64506137733	686.20088402074	1709.91370998546	663.388019220841	866.684448239853	1769.80642586274	1485.46337377198	1018.77850153304	1071.47098728129	1118.77710400297	1113.04351435039	1081.75208378789	845.331143325924	903.001213211476	777.354418948723	807.454326594528
Q9Y376	>sp|Q9Y376|CAB39_HUMAN Calcium-binding protein 39 OS=Homo sapiens OX=9606 GN=CAB39 PE=1 SV=1	CAB39	440.121343378525	210.790429729473	242.996126418329	292.593976347075	315.349058806643	240.201306722798	118.165327159311	185.931038444057	234.323954480598	140.483473081269	178.448202411634	307.513324295678	139.858163652632	179.642973224842	290.571926565836	31.2132300049723	219.374651695155	410.839392390356	281.209056835817	359.289471496638	280.39874125082
Q9H9S4	>sp|Q9H9S4|CB39L_HUMAN Calcium-binding protein 39-like OS=Homo sapiens OX=9606 GN=CAB39L PE=1 SV=3	CAB39L	121.089552919477	74.5333432370438	114.907441874359	88.1022243203766	102.659204811948	66.7611528248876	87.9526460413097	94.0703981381701	131.268551150362	108.567220999883	73.0763391231762	64.0913120219861	20.739548063562	14.9842137626451	22.684585790645	12.8689510307898	17.5580633277344	32.6185012554323	81.971231299071	79.1559204112176	91.3712059501556
P54289;P54289-2;P54289-5	>sp|P54289|CA2D1_HUMAN Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Homo sapiens OX=9606 GN=CACNA2D1 PE=1 SV=3;>sp|P54289-2|CA2D1_HUMAN Isoform of P54289, Isoform 2 of Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Homo sapiens OX=9606 GN=CACNA2D1;>sp|P54289-5|CA2D1_HUMAN Isoform of P54289, Isoform 5 of Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Homo sapiens OX=9606 GN=CACNA2D1	CACNA2D1	2214.71646849413	2020.66257604408	1928.93479817776	2265.27337993024	2235.06384660898	1941.41019456896	1938.50475864275	2317.96135860197	1738.67221630427	1883.95165671767	3157.61671596097	2461.84335916262	1797.93370012197	2435.44878514491	2818.42842204472	3054.82624064937	2280.89136322958	2348.46414707928	1568.3182235098	1953.07004334721	1702.19323667951
E7EN11;H0Y476;O00305;O00305-2;O00305-3;O00305-4	>tr|E7EN11|E7EN11_HUMAN Isoform of O00305, Voltage-dependent L-type calcium channel subunit beta-4 OS=Homo sapiens OX=9606 GN=CACNB4 PE=1 SV=2;>tr|H0Y476|H0Y476_HUMAN Isoform of O00305, Voltage-dependent L-type calcium channel subunit beta-4 OS=Homo sapiens OX=9606 GN=CACNB4 PE=1 SV=2;>sp|O00305|CACB4_HUMAN Voltage-dependent L-type calcium channel subunit beta-4 OS=Homo sapiens OX=9606 GN=CACNB4 PE=1 SV=2;>sp|O00305-2|CACB4_HUMAN Isoform of O00305, Isoform 2 of Voltage-dependent L-type calcium channel subunit beta-4 OS=Homo sapiens OX=9606 GN=CACNB4;>sp|O00305-3|CACB4_HUMAN Isoform of O00305, Isoform 3 of Voltage-dependent L-type calcium channel subunit beta-4 OS=Homo sapiens OX=9606 GN=CACNB4;>sp|O00305-4|CACB4_HUMAN Isoform of O00305, Isoform 4 of Voltage-dependent L-type calcium channel subunit beta-4 OS=Homo sapiens OX=9606 GN=CACNB4	CACNB4	160.641148542044	138.827621239378	139.341761373237	153.84094023343	158.916236727803	160.477090050955	142.02225241681	161.239304399325	113.720378275064	169.370375074515	170.302557654914	172.788456550374	141.49106213273	185.651389736467	142.162418035997	220.338717169081	189.62036965817	284.444551773723	207.523533030162	197.160786412665	203.501562877884
O60359	>sp|O60359|CCG3_HUMAN Voltage-dependent calcium channel gamma-3 subunit OS=Homo sapiens OX=9606 GN=CACNG3 PE=2 SV=1	CACNG3	9.95627199254175	1.76823925062064	11.9000184791952	23.4262117734364	14.6660111613085	13.0829580141842	2.5910888133652	8.15546352570926	1.48423988717904	1.28822055646639	30.3878459237702	33.1565563534022	9.92760944825382	25.9775195097767	13.398888720698	5.82346065227187	18.2361338289472	3.11297409275476	5.43128773855117	16.3773310126464	16.1354858181843
Q9HB71;Q9HB71-3	>sp|Q9HB71|CYBP_HUMAN Calcyclin-binding protein OS=Homo sapiens OX=9606 GN=CACYBP PE=1 SV=2;>sp|Q9HB71-3|CYBP_HUMAN Isoform of Q9HB71, Isoform 3 of Calcyclin-binding protein OS=Homo sapiens OX=9606 GN=CACYBP	CACYBP	404.213784627683	323.653977392869	321.950594786894	412.717427022756	155.390711154923	328.418976860347	285.229969323408	368.034714138556	276.161975026007	188.466984662593	325.337053711396	324.175420136659	115.058760108628	192.275161304233	246.93873301683	185.064351391295	146.623564572818	149.740640548983	319.662730418055	287.416792230849	283.378665152867
A0A087WZR6;A0A087WZW4;A0A087X0T8;A0A087X105;A0A087X1W8;A0A0A0MTJ8;Q9BY67;Q9BY67-2;Q9BY67-3;Q9BY67-4;Q9BY67-5;X5DQS5	>tr|A0A087WZR6|A0A087WZR6_HUMAN Cell adhesion molecule 1 OS=Homo sapiens GN=CADM1 PE=1 SV=1;>tr|A0A087WZW4|A0A087WZW4_HUMAN Cell adhesion molecule 1 OS=Homo sapiens GN=CADM1 PE=1 SV=1;>tr|A0A087X0T8|A0A087X0T8_HUMAN Isoform of Q9BY67, Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1 PE=1 SV=1;>tr|A0A087X105|A0A087X105_HUMAN Cell adhesion molecule 1 OS=Homo sapiens GN=CADM1 PE=1 SV=1;>tr|A0A087X1W8|A0A087X1W8_HUMAN Isoform of Q9BY67, Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1 PE=1 SV=1;>tr|A0A0A0MTJ8|A0A0A0MTJ8_HUMAN Isoform of Q9BY67, Cell adhesion molecule 1 (Fragment) OS=Homo sapiens OX=9606 GN=CADM1 PE=1 SV=1;>sp|Q9BY67|CADM1_HUMAN Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1 PE=1 SV=2;>sp|Q9BY67-2|CADM1_HUMAN Isoform of Q9BY67, Isoform 2 of Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1;>sp|Q9BY67-3|CADM1_HUMAN Isoform of Q9BY67, Isoform 3 of Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1;>sp|Q9BY67-4|CADM1_HUMAN Isoform of Q9BY67, Isoform 4 of Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1;>sp|Q9BY67-5|CADM1_HUMAN Isoform of Q9BY67, Isoform 5 of Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1;>tr|X5DQS5|X5DQS5_HUMAN Isoform of Q9BY67, Cell adhesion molecule 1 isoform C (Fragment) OS=Homo sapiens OX=9606 GN=CADM1 PE=1 SV=1	CADM1	886.774082575767	590.141587221666	692.795705170979	779.399327400938	726.911361579686	852.907996162925	674.968909420262	578.969985901535	673.436265236282	751.458125492129	1380.46290102038	788.577689478267	610.984351081708	746.998374587732	674.721378243519	891.6216778353	978.001312474861	751.501085542082	912.71377981511	607.252764459631	629.954422142597
Q8N3J6;Q8N3J6-2;Q8N3J6-3;Q8N3J6-4;Q8N3J6-5	>sp|Q8N3J6|CADM2_HUMAN Cell adhesion molecule 2 OS=Homo sapiens OX=9606 GN=CADM2 PE=2 SV=1;>sp|Q8N3J6-2|CADM2_HUMAN Isoform of Q8N3J6, Isoform 2 of Cell adhesion molecule 2 OS=Homo sapiens OX=9606 GN=CADM2;>sp|Q8N3J6-3|CADM2_HUMAN Isoform of Q8N3J6, Isoform 3 of Cell adhesion molecule 2 OS=Homo sapiens OX=9606 GN=CADM2;>sp|Q8N3J6-4|CADM2_HUMAN Isoform of Q8N3J6, Isoform 5 of Cell adhesion molecule 2 OS=Homo sapiens OX=9606 GN=CADM2;>sp|Q8N3J6-5|CADM2_HUMAN Isoform of Q8N3J6, Isoform 6 of Cell adhesion molecule 2 OS=Homo sapiens OX=9606 GN=CADM2	CADM2	4013.68487006099	1935.85466008618	1956.91100274955	3624.70157792587	2692.90029371964	2351.73998812422	2421.55051730089	1718.82743751186	1896.16554244741	2890.4615906913	4283.07050170331	3072.81786523641	2357.37825534951	3405.88823793649	3064.94685457354	4426.92907271008	3297.29859340039	4566.58120914093	1467.97988780724	1657.39313512974	1202.31729779125
Q8N126;Q8N126-2	>sp|Q8N126|CADM3_HUMAN Cell adhesion molecule 3 OS=Homo sapiens OX=9606 GN=CADM3 PE=1 SV=1;>sp|Q8N126-2|CADM3_HUMAN Isoform of Q8N126, Isoform 2 of Cell adhesion molecule 3 OS=Homo sapiens OX=9606 GN=CADM3	CADM3	4401.91396288062	2683.23029553523	2889.29546712168	4576.90499996553	4116.51736545222	2802.76714125727	2778.92956101225	2293.79576762668	2153.34495708201	2744.40743729997	5939.48516053277	4256.08652901861	3752.41995773473	2866.77488974682	3376.49610636926	1574.60337177985	2830.77536911551	2394.16303648189	1772.4305196584	3702.90111328804	2234.81446406741
Q8NFZ8	>sp|Q8NFZ8|CADM4_HUMAN Cell adhesion molecule 4 OS=Homo sapiens OX=9606 GN=CADM4 PE=1 SV=1	CADM4	1477.69235920637	1710.63942629158	1706.75035821136	1790.97301219677	833.884419466755	1229.4712763171	1449.19970389919	1203.33346222148	1916.49567146793	1603.6376761211	1522.10094627243	1475.8621025939	1794.95802156702	1861.06227905194	1960.7139410242	3010.89556973288	1994.07814426719	2668.34814862763	1324.70942207636	1680.87438343192	1343.69033908887
Q9ULU8;Q9ULU8-4	>sp|Q9ULU8|CAPS1_HUMAN Calcium-dependent secretion activator 1 OS=Homo sapiens OX=9606 GN=CADPS PE=1 SV=3;>sp|Q9ULU8-4|CAPS1_HUMAN Isoform of Q9ULU8, Isoform 4 of Calcium-dependent secretion activator 1 OS=Homo sapiens OX=9606 GN=CADPS	CADPS	2364.43453863369	2952.55783574097	2894.18673056602	2686.1826200869	3034.30769936072	2329.62202685168	2478.75390359631	2729.14529281284	2372.13264747007	2265.07909161687	3080.65393008151	2991.58995591606	3123.6239042922	3167.35131719709	3443.72196814943	3360.99583412368	3245.87128412654	3175.68330793315	2692.15792930393	2442.11908438966	3388.24961577732
A0A087X1P3;C9IYE1;F8W8P5;Q86UW7	>tr|A0A087X1P3|A0A087X1P3_HUMAN Isoform of Q86UW7, Calcium-dependent secretion activator 2 OS=Homo sapiens OX=9606 GN=CADPS2 PE=1 SV=1;>tr|C9IYE1|C9IYE1_HUMAN Isoform of Q86UW7, Calcium-dependent secretion activator 2 OS=Homo sapiens OX=9606 GN=CADPS2 PE=1 SV=1;>tr|F8W8P5|F8W8P5_HUMAN Isoform of Q86UW7, Calcium-dependent secretion activator 2 OS=Homo sapiens OX=9606 GN=CADPS2 PE=1 SV=2;>sp|Q86UW7|CAPS2_HUMAN Calcium-dependent secretion activator 2 OS=Homo sapiens OX=9606 GN=CADPS2 PE=1 SV=2	CADPS2	95.0971420270075	73.2366600545589	50.0767781105655	76.8331263215142	48.9966281942992	51.3476520660548	78.6041778862348	35.4431674473186	59.359397853892	66.2109319945308	88.8925059103559	60.8130381661286	61.3364490995312	69.6010578573692	63.7567871316617	56.1578756661545	97.1074287543784	68.4880875181101	50.9974041903423	85.739078546749	70.9453751494481
P05937	>sp|P05937|CALB1_HUMAN Calbindin OS=Homo sapiens OX=9606 GN=CALB1 PE=1 SV=2	CALB1	231.531552485925	300.591508638533	260.490522085891	312.53591632824	299.964605535986	470.495575085788	376.082435286402	304.220766739096	298.120456831598	383.244939995751	182.505474633002	190.156333093957	192.657772471995	177.860286478404	201.321041354294	185.931683183793	210.84316515646	170.378869502874	330.685582594009	122.599763222968	146.625351357112
P22676	>sp|P22676|CALB2_HUMAN Calretinin OS=Homo sapiens OX=9606 GN=CALB2 PE=2 SV=2	CALB2	166.493881712076	188.096553255673	211.692680246024	81.3943631132961	155.54301303033	389.288056957201	280.361602919552	244.975934466801	397.137876578326	449.796468281378	82.7119432165308	196.087031898334	279.327233989739	242.38914189534	216.819498234628	260.994359328863	251.495453463733	160.26406225489	498.956676365006	108.463955755266	154.040909032207
E7EX44;E9PGZ1;Q05682;Q05682-2;Q05682-3;Q05682-4;Q05682-5;Q05682-6	>tr|E7EX44|E7EX44_HUMAN Isoform of Q05682, Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=1;>tr|E9PGZ1|E9PGZ1_HUMAN Isoform of Q05682, Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=1;>sp|Q05682|CALD1_HUMAN Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=3;>sp|Q05682-2|CALD1_HUMAN Isoform of Q05682, Isoform 2 of Caldesmon OS=Homo sapiens OX=9606 GN=CALD1;>sp|Q05682-3|CALD1_HUMAN Isoform of Q05682, Isoform 3 of Caldesmon OS=Homo sapiens OX=9606 GN=CALD1;>sp|Q05682-4|CALD1_HUMAN Isoform of Q05682, Isoform 4 of Caldesmon OS=Homo sapiens OX=9606 GN=CALD1;>sp|Q05682-5|CALD1_HUMAN Isoform of Q05682, Isoform 5 of Caldesmon OS=Homo sapiens OX=9606 GN=CALD1;>sp|Q05682-6|CALD1_HUMAN Isoform of Q05682, Isoform 6 of Caldesmon OS=Homo sapiens OX=9606 GN=CALD1	CALD1	72.1050643018371	100.713402700789	107.182671871124	76.4908059596944	59.1360538256966	98.5836177588229	153.780966957294	126.553880189553	173.357879050526	151.730495565369	47.5481338806616	93.8184785102982	106.070091029551	62.4026529607591	48.4692672459149	22.5901292306577	115.009467781758	57.9431498257684	349.339767321655	89.9707489539344	142.20978389831
P27797	>sp|P27797|CALR_HUMAN Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1	CALR	99.1590288812094	269.586830375569	240.865021283927	491.613904861879	437.366925611041	641.573041370299	498.885253395154	390.233824505312	350.55863533562	657.910083384255	431.42212889576	293.7118289474	374.61546908737	434.922133955536	386.959555003949	693.093936435429	486.018350976429	607.643962950179	144.541173593357	325.079583867345	548.417604648942
Q14012	>sp|Q14012|KCC1A_HUMAN Calcium/calmodulin-dependent protein kinase type 1 OS=Homo sapiens OX=9606 GN=CAMK1 PE=1 SV=1	CAMK1	94.6660429820829	35.6147003917681	92.3257226909924	41.0715670722106	62.9877025456499	65.7275693650759	27.3444250867351	51.814415199926	38.9330959405019	18.6683126308887	54.8677022335129	32.3113445089905	3.14146873104548	23.0316498286028	53.7001838063988	22.4883433335663	25.9476763659319	74.1935396701227	52.3397302475438	53.1890135544459	85.0220956489553
Q8IU85;Q8IU85-2	>sp|Q8IU85|KCC1D_HUMAN Calcium/calmodulin-dependent protein kinase type 1D OS=Homo sapiens OX=9606 GN=CAMK1D PE=1 SV=1;>sp|Q8IU85-2|KCC1D_HUMAN Isoform of Q8IU85, Isoform 2 of Calcium/calmodulin-dependent protein kinase type 1D OS=Homo sapiens OX=9606 GN=CAMK1D	CAMK1D	1102.35971754784	614.52723565121	800.132466372954	822.206666178433	782.066191112113	698.713206722966	570.924838533296	656.479643863687	520.187712709533	474.893261671907	983.101634095308	943.215000594912	512.713586116783	698.421245347521	788.430361540131	504.443099216563	749.266925056708	780.37404438932	599.93733929318	755.447626574939	761.418630619688
Q9UQM7	>sp|Q9UQM7|KCC2A_HUMAN Calcium/calmodulin-dependent protein kinase type II subunit alpha OS=Homo sapiens OX=9606 GN=CAMK2A PE=1 SV=2	CAMK2A	15868.7324506213	8843.72121563881	11993.5029572378	16761.0119183089	12703.8606235105	11385.6122459643	9283.96467959007	12440.8883752591	7871.30309273625	8437.74711136764	22040.5094704961	13371.420083761	9250.93287666048	14286.5835065801	15976.5528085666	17962.5193774596	14270.5789909583	12759.4624475919	5505.80135074912	8477.58773967374	9507.43826288921
Q13554;Q13554-2;Q13554-3;Q13554-4;Q13554-5;Q13554-7;Q13554-8	>sp|Q13554|KCC2B_HUMAN Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Homo sapiens OX=9606 GN=CAMK2B PE=1 SV=3;>sp|Q13554-2|KCC2B_HUMAN Isoform of Q13554, Isoform 1 of Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Homo sapiens OX=9606 GN=CAMK2B;>sp|Q13554-3|KCC2B_HUMAN Isoform of Q13554, Isoform 2 of Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Homo sapiens OX=9606 GN=CAMK2B;>sp|Q13554-4|KCC2B_HUMAN Isoform of Q13554, Isoform 3 of Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Homo sapiens OX=9606 GN=CAMK2B;>sp|Q13554-5|KCC2B_HUMAN Isoform of Q13554, Isoform 5 of Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Homo sapiens OX=9606 GN=CAMK2B;>sp|Q13554-7|KCC2B_HUMAN Isoform of Q13554, Isoform 7 of Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Homo sapiens OX=9606 GN=CAMK2B;>sp|Q13554-8|KCC2B_HUMAN Isoform of Q13554, Isoform 8 of Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Homo sapiens OX=9606 GN=CAMK2B	CAMK2B	945.708675004304	779.578194930767	1064.05584842487	978.715135314998	937.147362140222	807.822945104007	719.523845543447	814.798387307335	743.981459983571	635.294244094899	1215.1817563225	909.721903366154	690.72251142157	815.224593758521	801.55387344585	794.486411837011	904.424495226684	693.168619198909	582.548434504761	542.331631378601	429.350646102084
D6R938;E9PBG7;E9PF82;Q13557;Q13557-10;Q13557-11;Q13557-12;Q13557-6;Q13557-8	>tr|D6R938|D6R938_HUMAN Isoform of Q13557, Calcium/calmodulin-dependent protein kinase (CaM kinase) II delta, isoform CRA_e OS=Homo sapiens OX=9606 GN=CAMK2D PE=1 SV=1;>tr|E9PBG7|E9PBG7_HUMAN Isoform of Q13557, Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D PE=1 SV=1;>tr|E9PF82|E9PF82_HUMAN Isoform of Q13557, Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D PE=1 SV=1;>sp|Q13557|KCC2D_HUMAN Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D PE=1 SV=3;>sp|Q13557-10|KCC2D_HUMAN Isoform of Q13557, Isoform Delta 10 of Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D;>sp|Q13557-11|KCC2D_HUMAN Isoform of Q13557, Isoform Delta 11 of Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D;>sp|Q13557-12|KCC2D_HUMAN Isoform of Q13557, Isoform Delta 12 of Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D;>sp|Q13557-6|KCC2D_HUMAN Isoform of Q13557, Isoform Delta 9 of Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D;>sp|Q13557-8|KCC2D_HUMAN Isoform of Q13557, Isoform Delta 6 of Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Homo sapiens OX=9606 GN=CAMK2D	CAMK2D	9225.69406963682	6237.8855607391	8113.571649334	8961.71786737329	7594.26805717044	6772.17973848552	4763.10564565194	7338.80599206877	5551.51563628477	5694.07030251914	12551.9434092422	9174.43141154663	6600.1249344732	8963.57434353293	9514.5766186206	10009.1825877176	9270.83091802157	7011.07768435176	6674.3864687869	7262.1535742104	8612.35315035072
A0A0A0MS52;Q13555-5;Q5SWX3	>tr|A0A0A0MS52|A0A0A0MS52_HUMAN Calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma, isoform CRA_a OS=Homo sapiens GN=CAMK2G PE=4 SV=1;>sp|Q13555-5|KCC2G_HUMAN Isoform of Q13555, Isoform 5 of Calcium/calmodulin-dependent protein kinase type II subunit gamma OS=Homo sapiens OX=9606 GN=CAMK2G;>tr|Q5SWX3|Q5SWX3_HUMAN Isoform of Q13555, Calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma, isoform CRA_n OS=Homo sapiens OX=9606 GN=CAMK2G PE=1 SV=1	CAMK2G	6134.66509865767	4957.24288536989	6602.70279638915	6901.99643280896	6114.40064600277	6028.83285306628	5560.07991530591	5757.60505784392	5448.11846875316	6131.85914952811	9889.73704468616	6256.54037467721	5311.4567689537	5774.00944696096	6026.47725117652	6187.0160408502	6198.55193724663	5128.85592404017	5179.15880069033	5362.39283339822	7752.39552696993
Q16566	>sp|Q16566|KCC4_HUMAN Calcium/calmodulin-dependent protein kinase type IV OS=Homo sapiens OX=9606 GN=CAMK4 PE=1 SV=1	CAMK4	209.000606244122	137.986986021609	152.098182287704	163.355072896318	173.562765369833	152.640980086044	98.4226275056318	114.789790780255	77.3226080606841	103.494678259985	149.412821891649	158.543968505396	113.673271723896	260.758535934364	239.06361226387	356.03494165793	185.037260333381	209.458505129455	210.574470470765	112.193501489374	127.436385241205
